t,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
2015,6.38104568509123,53.7603243954102,24.303126827879087,32.00033967444456,25.164199745699666,35.75062326014872,78.37675180137825,251.13859977831655,217.6407447875552,18.782967010134076,90.20887569157742,45.41840930851756,23.25968167590952,16.894658437465985,35.60992089861924,42.47892023906774,71.67371056925674,870.7376339553203,16.892255453580752,685.7021396136024,212.1244453575928,133.87235415159458,39.72482365486862,4.7753554172700206,308.7792202570512,95.74230991528393
2016,6.330256994313135,53.269607319929136,24.14876282477724,31.877644126370836,24.90597657515101,35.485497430258754,78.38947618453359,254.45085563299165,221.5682193459743,18.65756707455287,89.09477734614744,44.73064974580375,23.264652584021253,16.589262392674332,35.525480936094176,41.80387512289085,72.07417590441281,873.8958238127437,16.65395931757994,676.5177514051586,211.92282961431746,133.4266632678593,39.15447888574841,4.77967021479526,310.9457566206655,97.12015326679729
2017,6.2769726833340735,52.76427008243391,23.9860797226455,31.747087055114974,24.641130013285352,35.20806610092316,78.37701999161308,257.61979886605656,225.42819454965985,18.527115102283037,87.9707883175607,44.04385452448969,23.264834256525592,16.28617945787063,35.43406124517319,41.129546923309746,72.43764067982474,876.8720388530005,16.414619387599284,667.2821780615918,211.67461441981948,132.95405413999242,38.586142012567606,4.78218229012368,313.0270026764552,98.4545374662006
2018,6.221192752154044,52.244312682924544,23.815077521483875,31.608668460676977,24.3696600601027,34.91832927214192,78.33938322261672,260.64542947751124,229.22067039861187,18.391611093324567,86.83690860581719,43.35802364457538,23.26022669342253,15.985409633054891,35.33566182585629,40.45593564032443,72.76410489549257,879.6662790760903,16.17423566363879,657.9954195829021,211.37979977409884,132.45452676799397,38.01981303532623,4.782891643255283,315.02295842442027,99.7454625134938
2019,6.162917200773048,51.70973512140104,23.63575622129236,31.462388343056848,24.091566715603047,34.61628694391505,78.2765658775445,263.5277474673557,232.94564689283033,18.25105504767747,85.69313821091693,42.67315710606083,23.250829894712073,15.686952918227098,35.23028267814346,39.783041273934906,73.05356855141628,882.2785444820132,15.932808145698456,648.6574759690895,211.03838567715553,131.92808115186403,37.45549195402427,4.781798274190066,316.9336238645606,100.99292840867697
2020,6.102146029191085,51.16053739786337,23.448115822070957,31.30824670225459,23.806849979786403,34.301939116242536,78.18856795639644,266.26675283559007,236.60312403231526,18.105446965341734,84.5394771328599,41.98925490894603,23.236643860394217,15.390809313387262,35.11792380203472,39.11086382414117,73.30603164759586,884.7088350707692,15.690336833778284,639.268347220154,210.65037212898957,131.37471729160245,36.89317876866172,4.7789021829280305,318.75899899687636,102.19693515175005
2021,6.058454767694566,50.721359971634605,23.300931253747184,31.193978576019678,23.637386440382098,34.06681042867154,78.13529098895947,269.5598237193453,240.20806848781513,17.998101544391524,83.60301912988369,41.42439908043718,23.209669834595307,15.131697070801502,34.99234545701517,38.51759438326891,73.67606715562275,885.9572646567808,15.481890719060912,630.9796291984838,210.13403649004405,130.85778536690452,36.340949224144694,4.776198627918618,320.4057702490282,103.50353272290398
2022,6.012709290437414,50.26943390636397,23.147443564671203,31.073907543647476,23.46388898170139,33.82250389040779,78.06259388465872,272.721436719715,243.7415645604287,17.887155025279576,82.65875213086014,40.86066147118881,23.178586313016297,14.874378369853599,34.8615837731661,37.925649485864064,74.01751213908136,887.0345936482768,15.272965410069261,622.6746007093801,209.5789358855901,130.32090987318128,35.791472363070554,4.771809617315333,321.9713476755349,104.76901575101074
2023,5.964909597419632,49.804759202051486,22.987652754843012,30.94803360513799,23.286357603744285,33.569019501451294,77.97047664349415,275.7515918366993,247.203612250156,17.77260740800589,81.70667613578927,40.298042081200926,23.14339329565718,14.618853210543552,34.72563875048751,37.33502913192663,74.33036659797173,887.9408220452574,15.063560906803328,614.353261752843,208.98507031562778,129.76409081043272,35.244748185439306,4.765735151118175,323.4557312763965,105.99338423607031
2024,5.915055688641218,49.32733585869714,22.821558824262606,30.816356760491225,23.104792306510777,33.30635726180204,77.85893926546579,278.65028907029813,250.594211556997,17.654458692570458,80.74679114467101,39.73654091047352,23.104090782517964,14.365121592871363,34.58451038897942,36.74573332145663,74.61463053229382,888.6759498477222,14.85367720926312,606.0156123288724,208.35243978015703,129.18732817865887,34.700776691250944,4.757975229327146,324.85892105161287,107.1766381780827
2025,5.863147564102171,48.83716387630095,22.649161772929993,30.678877009707183,22.919193090000874,33.03451717146004,77.72798175057362,281.4175284205116,253.91336248095175,17.532708878973285,79.7790971575054,39.176157959006595,23.06067877359864,14.11318351683703,34.4381986886418,36.157762054454054,74.87030394204761,889.2399770556716,14.64331431744863,597.6616524374685,207.68104427917783,128.59062197785974,34.15955788050548,4.748529851942243,326.1809170011841,108.31877757704788
2026,5.805294665005137,48.31778677814164,22.44700025035545,30.505537618915362,22.70300209525488,32.723160149515806,77.48079034293988,284.24844367663616,257.1630066607898,17.388629458545946,78.78343605843915,38.59604038081639,22.989477852057156,13.869687007024728,34.23522936724286,35.5567622482715,75.04366783568332,888.8064800554907,14.41835737265364,588.4124426977568,206.7261422234173,127.81644215036916,33.59489935625994,4.73402699996665,327.11726116936865,109.45349981349307
2027,5.745534201666059,47.78625028856401,22.23931271950021,30.327142593449352,22.48354928674266,32.40365522704076,77.2165540317707,286.9434729671283,260.3411749115659,17.241490511369896,77.78059504946151,38.017599307969625,22.914668843466472,13.627811118928015,34.028232496369284,34.95752483992056,75.18977910544922,888.2178077607962,14.193363987228736,579.1735232970834,205.73815262747283,127.02597619604352,33.03366240507253,4.717937566329835,327.97816703596385,110.54645838720398
2028,5.683866174084935,47.24255440756811,22.026099180364273,30.143691933309157,22.26083466446421,32.076002404034895,76.9352728170661,289.50261629198786,263.4478672332799,17.091292037445132,76.77057413057247,37.44083474046629,22.83625174782659,13.387555852546882,33.81720807602108,34.360049829401234,75.3086377513453,887.4739601715881,13.968334161173924,569.9448942354483,204.71707549134453,126.21922411488278,32.47584702694328,4.700261551031797,328.76363460096985,111.59765329818062
2029,5.620290582261765,46.686699135153894,21.807359632947627,29.955185638494775,22.034858228419527,31.74020168049822,76.63694669882608,291.92587365121494,266.4830836259319,16.938034036771654,75.75337330177202,36.865746678306415,22.754226565137515,13.148921207881335,33.602156106198244,33.76433721671352,75.40024377337156,886.5749372878664,13.743267894489202,560.7265555128513,203.66291081503232,125.39618590688697,31.921453221872156,4.680998954072538,329.47366386438654,112.60708454642297
2030,5.554807426196551,46.11868447132141,21.583094077250284,29.761623709006205,21.80561997860861,31.396253056430723,76.32157567705063,294.21324504480947,269.4468240895219,16.78171650934947,74.72899256306015,36.29233512148997,22.668593295399244,12.911907184931371,33.38307658690076,33.17038700185741,75.464597171528,885.5207391096311,13.51816518717457,551.5185071292926,202.57565859853625,124.55686157205609,31.370480989859193,4.660149775452058,330.10825482621397,113.57475213193102
2031,5.502925499020414,45.642510129434314,21.392014822446473,29.601323988333494,21.639763111253988,31.114900150904617,76.0564891242495,296.94821314431596,272.26621229190056,16.656045357731394,73.88861874700754,35.798463209615456,22.57199962606919,12.704991230211954,33.16258309098165,32.669775015798024,75.62130562804124,883.8501788294665,13.314886100981104,543.2693848331655,201.42732190342338,123.7843565896141,30.85147104171232,4.64068807198733,330.55604845759336,114.61321662607796
2032,5.449577689178437,45.156558117252615,21.19703492001862,29.43754649869019,21.47208867891753,30.827846605840325,75.77852083249728,299.56264506030726,275.0135557353803,16.528331621141163,73.0427482978972,35.30645726541131,22.472500296464567,12.499327007697241,32.93931990650801,32.17053024285195,75.75601729749944,882.0377778412125,13.112085315809377,535.0506517711058,200.25429983772526,123.00096540858794,30.335901368037707,4.61983599892545,330.93765710680253,115.61393385190661
2033,5.394763996670619,44.66082843477629,20.998154369966723,29.2702912400763,21.30259668159923,30.535092421237845,75.48767080179398,302.05654079278344,277.6888544199612,16.39857529957878,72.19138121572918,34.816317288877514,22.370095306585387,12.29491451738723,32.713287033479844,31.672652683019205,75.86873217990264,880.0835361448691,12.90976283165939,526.8623079431136,199.0565924014419,122.20668802897762,29.823771968835345,4.59759355626642,331.2530807738417,116.57690380941703
2034,5.3384844214969585,44.15532108200537,20.795373172290788,29.099558212491807,21.131287119299095,30.236637597097186,75.1839390321396,304.4299003417445,280.29210834564327,16.266776393044243,71.33451750050344,34.328043280014086,22.26478465643164,12.091753759281925,32.484484471897154,31.17614233629977,75.9594502752508,877.9874537404363,12.707918648531143,518.7043533491888,197.83419959457322,121.4015244507831,29.315082844105238,4.57396074401024,331.50231945871064,117.50212649860916
2035,5.280738963657456,43.64003605893985,20.5886913269908,28.925347415936727,20.958159992017123,29.932482133418347,74.86732552353416,306.68272370719046,282.8233175124265,16.132934901537553,70.47215715222,33.84163523882103,22.156568346003333,11.889844733381322,32.25291222175993,30.68099920269364,76.02817158354395,875.7495306279142,12.506552766424631,510.57678798933136,196.58712141711933,120.58547467400439,28.80983399384738,4.548937562156908,331.6853731614095,118.38960191948303
